Record_Type|State_Code|Station_Id|Travel_Dir|Travel_Lane|Year_Record|F_System|Num_Lanes|Sample_Type_Volume|Num_Lanes_Volume|Method_Volume|Sample_Type_Class|Num_Lanes_Class|Method_Class|Algorithm_Volume|Num_Classes|Sample_Type_Truck|Num_Lanes_Truck|Method_Truck|Calibration|Data_Retrieval|Type_Sensor_1|Type_Sensor_2|Primary_Purpose|LRS_Id|LRS_Point|Latitude|Longitude|SHRP_Id|Prev_Station_Id|Year_Established|Year_Discontinued|County_Code|Is_Sample|Sample_Id|NHS|Posted_Route_Signing|Posted_Signed_Route|Con_Route_Signing|Con_Signed_Route|Station_Location
S|35|B12400|5|2|18|3U|2|T|2|3| |0|0| |13| |0|0| |2|L|L|P|NM0018000000| 61737|32827320|103246470|    |00B124|64|  |025|N|            |N|3|00000018|0|        |North of Hobbs & South of Lovington               
S|35|B40000|5|1|18|4R|1|T|1|3| |0|0| |13| |0|0| |2|L|L|P|US0084000000|209244|36209110|106252090|    |000B40|78|  |039|N|            |N|2|00000084|0|        |South of NM 554                                   
S|34|004120|5|1|18|2U|2| |2|0| |0|0| |13| |0|0| |2|P| |P|            |      |       0|        0|    |      |00|  |035|N|            |Y|2|        |0|        |B BROWN AVE & DUKES PKWY WEST                     
S|35|LC0400|5|1|18|5U|1|T|1|3| |0|0| |13| |0|0| |2|L|L|P|FL5541000000|   500|32302690|106774392|    |00LC04|97|  |013|N|            |N|0|00000000|0|        |Campo St., between Colorado Ave. & Arizona St.    
S|34|S00034|5|1|18|3U|2|T|2|3|H|2|3|G|14|T|2|5|C|2|P|L|P|00000034--00|   710|40122900| 74090287|    |6-1-18|00|  |025|Y|0034--000330|N|3|00000034|0|        |MP 0.6 Wall Township, Monmouth County             
S|34|W00138|7|2|18|2U|2|T|2|3|H|2|2|G|14|T|2|5|C|2|P|L|P|00000138--00|  1840|40172058| 74057311|    |6-1-16|03|  |025|N|            |Y|3|00000138|0|        |MP 2.6, Wall Twp., Monmouth Co.                   
S|35|LC0700|5|1|18|3U|2|T|2|3| |0|0| |13| |0|0| |2|L| |P|FL4532000000|   900|32301356|106737184|    |00LC07|97|  |013|Y|FHWASAMP0120|N|0|00000000|0|        |Telshor, between Missouri & Hillrise Dr.          
S|36|005485|1|1|18|1U|2|T|2|3| |0|0| |13| |0|0| |2|L|N|P|000010013602|  9051|43135670| 79020756|    |      |00|  |063|Y|000003005765|Y|1|00000190|0|        |1.0 MI N OF RT 31                                 
S|35|B59000|5|1|18|3U|2|T|2|3|H|2|3|F|13| |0|0| |2|L|L|P|NM0516000000|  8670|36806268|108078944|    |000B59|64|  |045|Y|99NMSAMP0035|N|3|00000516|0|        |West of NM 282, West of Aztec                     
S|34|004120|5|2|18|2U|2| |2|0| |0|0| |13| |0|0| |2|P| |P|            |      |       0|        0|    |      |00|  |035|N|            |Y|2|        |0|        |B BROWN AVE & DUKES PKWY WEST                     
S|39|000054|3|2|18|3R|4|T|2|3|H|2|3|G|13|B|0|0| |2|P|L|P|THUS00050**C|  2020|39212719| 82231352|    |      |42|  |000|N|000000000000|N|2|00000050|0|        |0.2 MILES E OF SR 32                              
S|34|S00073|5|1|18|3U|2|T|2|3|H|2|3|G|14|T|2|5|C|2|P|L|P|00000073--00| 11050|39727764| 74904620|    |7-1-26|02|  |007|N|            |Y|3|00000073|0|        |MP 11.9 Winslow Twp., Camden County               
S|34|W00173|7|1|18|4U|1| |1|0| |0|0| |13| |0|0| |2|L| |P|00000173--00|  3400|40656640| 75097330|    |      |05|  |041|Y|          00|N|3|     173|3|        |Bet Main street and Warrenglen  road              
S|35|LC1000|1|1|18|4R|1|T|1|3| |0|0| |13| |0|0| |2|L|L|P|NM0028000000| 26000|32244250|106767950|    |00LC10|97|  |013|N|            |N|3|00000028|0|        |North of Carver Rd. & South of NM 373             
S|36|005485|5|2|18|1U|2|T|2|3| |0|0| |13| |0|0| |2|L|N|P|000010013602|  9051|43135670| 79020756|    |      |00|  |063|Y|000003005765|Y|1|00000190|0|        |1.0 MI N OF RT 31                                 
S|35|B74000|1|2|18|1R|2|T|2|3|H|2|3|F|13| |0|0| |2|Q|L|P|I00025000000| 11597|32396395|106814217|    |      |64|  |013|N|            |Y|1|00000025|0|        |North of NM 320 Dona Ana Interchange              
S|34|004325|3|1|18|1U|3| |3|0| |0|0| |13| |0|0| |2|P| |P|            |      |       0|        0|    |      |90|  |035|N|            |Y|1|        |0|        |I-78 MP40.4 Watchtung TWP Somerset                
S|39|000067|7|1|18|5R|1|T|1|3| |0|0| |13| |0|0| |1|L| |P|            |      |40795632| 81136786|    |      |65|  |151|N|            |N|5|00000172|0|        |2.72 MI W OF COL CTY LINE                         
S|34|S0018D|5|1|18|2U|2|T|2|3|H|2|3|G|14|T|2|5|C|2|P|L|P|00000018--00| 43860|40519150| 74451636|    |      |04|  |023|N|            |Y|3|00000018|0|        |MP 44.6, Piscataway Twp., Middlesex Co.           
S|34|W0030M|7|1|18|3U|2|T|4|3|H|4|3|G|14|T|4|5|C|2|P|L|L|00000030--00| 33500|39603938| 74755769|0000|000000|00|00|000|N|000000000000|Y|2|0000030M|0|00000000|MP_33.5,MULIKA TWN,ATLANTIC_CO                    
S|35|C37000|1|1|18|1R|2|T|2|3| |0|0| |13| |0|0| |2|W| |P|I00025000000|272717|35550550|106123550|    |000C37|73|  |049|Y|FHWASAMP0219|Y|1|00000025|0|        |Southwest of NM 587, La Cienega Interchange       
S|34|W00322|7|1|18|3U|2|T|2|3|H|2|3|G|14|T|2|5|C|2|P|L|P|00000322--00| 26840|39655355| 74956491|    |      |97|  |015|N|            |N|2|00000322|0|        |MP 27.5, Monroe Twp., Gloucester County           
S|34|S0018D|5|2|18|2U|2|T|2|3|H|2|3|G|14|T|2|5|C|2|P|L|P|00000018--00| 43860|40519150| 74451636|    |      |04|  |023|N|            |Y|3|00000018|0|        |MP 44.6, Piscataway Twp., Middlesex Co.           
S|35|CARBAD|5|1|18|3R|2|T|2|3|N|2|3|F|13| |0|0| |2|Q|L|P|US0062000000| 25170|32281957|104283325|    |      |12|  |015|N|            |Y|2|00000062|2|00000180|.3 miles West of Eddy CR 408/ Dark Canyon Rd.     
S|34|W0038S|7|2|18|3U|2|T|4|3|H|4|3|G|14|T|4|5|C|2|P|L|L|000000038_00| 19100|39970239| 74736965|    |      |00|00|005|N|000100012200|N|3|00000038|0|00000000|NJ-38, MP 19.1, Southampton Twp., Burlington Co.  
S|34|S00287|5|1|18|1U|2|T|2|3|H|2|3|G|14|T|2|5|C|2|P|L|P|00000287--00| 63300|41033432| 74194605|    |      |93|  |003|N|            |Y|1|00000287|0|        |MP 61.7, 2 miles North of NJ-209                  
S|34|005105|5|2|18|3R|2|T|2|1|0|2|0|0|14|0|2|0|0|2|L| |P|            |      |       0|        0|    |      |49|  |019|N|US202 007830|N|2|  000202|2|  000031|THOMAS PAINE HIGHWAY BET KUHL RD & SOUTH MAIN ST, 
S|35|LV-SOU|1|1|18|1R|2|T|2|3|H|2|3|F|13| |0|0| |2|Q|L|P|I00025000000|343390|35561520|105224300|    |      |98|  |047|Y|FHWASAMP0210|Y|1|00000025|0|        |North of US 84 Romeroville Interchange & South of 
S|39|000123|5|1|18|3U|2|T|2|3|H|2|3|D|03| |0|0| |2|L|L|P|            |      |40825343| 81366352|    |      |69|  |151|N|            |Y|3|00000043|0|        |AT 26TH STREET IN CANTON                          
S|36|006282|3|1|18|3U|2|T|2|3|H|2|3|F|13|T|2|5|M|2|L|P|P|000010029801|  8821|42050284| 76832615|    |      |01|  |015|N|            |N|3|00000328|0|        |0.7 MI W OF RT 14                                 
S|35|CLAY01|5|2|18|3R|2|T|2|3| |0|0| |13| |0|0| |2|L|L|P|US0087000000|  7900|36430910|103170689|    |      |03|  |059|Y|259046108340|Y|2|00000087|0|        |US 87 at Clayton East City Limits                 
S|34|W0057A|7|1|18|3R|1|T|1|3|H|1|3|G|14|T|1|5|C|2|P|L|P|00000057--00|  3030|40709728| 75102011|    |      |07|  |041|N|            |Y|3|00000057|0|        |MP 3.5, Greenwich Twp., Warren Co.                
S|34|S0034B|5|1|18|4R|2|T|2|3|H|2|3|G|14|T|2|5|C|2|P|L|P|00000034--00|  6000|40191670| 74117112|    |6-1-17|00|  |025|Y|00000034QQ09|N|3|00000034|0|        |MP 5.7 Wall Twp., Monmouth County                 
S|34|005123|5|1|18|2U|2|T|2|1|0|2|0|0|14|0|2|0|0|2|L| |P|            |      |       0|        0|    |      |74|  |021|N|            |Y|2|  000001|2|  000000|TRENTON FREEWAY BET PERRY ST & OLDEN AVE,CO 622   
S|35|r01000|3|2|18|1R|2|T|2|3|H|2|3|K|13|B|2|5|T|2|L|Q|P|I00040000000|148000|35058411|106814039|    |      |13|  |001|Y|101040314270|Y|1|00000040|0|        |I-40, 1 mile east of Central Avenue               
S|39|000136|1|1|18|2U|4|T|2|3|H|2|3|G|13|B|0|0| |2|P|L|P|EFSR00007**C|  7520|40253652| 80651890|    |      |76|  |000|N|000000000000|N|3|00000007|0|        |5.1 MILES N OF SR 150                             
S|36|006480|5|1|18|5R|1|T|1|3|H|1|3|F|13| |0|0| |2|L|P|P|000010043501|   307|42403509| 77222585|    |      |01|  |101|N|            |N|3|0000054A|0|        |0.2 MI N OF RT 54                                 
S|35|D37000|5|2|18|3R|2|T|2|3| |0|0| |13| |0|0| |2|L|L|P|NM0502000000| 11850|35874930|106132421|    |000D37|90|  |049|N|            |Y|3|00000502|0|        |East of NM 30, East of Otowi Bridge               
S|34|W0078A|7|2|18|1R|3|T|6|3|H|6|3|G|14|T|6|5|M|2|P|L|L|00000078--00| 14520|40634108| 74946189|    |      |00|00|035|Y|0078--013590|Y|1|00000078|0|00000000|I-78, MP 14.5, Union Twp,Hunterdon                
S|34|S00552|5|1|18|2U|2|T|2|3|H|2|3|G|14|B|2|5|C|2|P|L|R|00000055--00| 57840|39813809| 75106138|1034|      |93|  |015|N|            |Y|3|00000055|0|        |MP 57.9, 1.6 miles North of Route NJ-47           
S|34|S0206M|5|1|18|3U|2|T|2|3|H|2|3|G|14|T|2|5|M|2|P|L|P|000002060000| 60080|40429158| 74658381|    |4-1-15|08|00|035|N|            |Y|2|00000206|0|        |US-206, MP 59.5, MONTGOMERY TWP., SOMERSET CO.    
S|35|DLC001|5|1|18|4R|1|T|1|3|H|1|3|F|13| |0|0| |2|Q|L|P|US0084000000|283200|36917312|106797388|    |      |07|  |039|Y|239052190000|N|2|00000084|0|        |US 84 North of Jct. US 64                         
S|36|006482|1|2|18|2U|4|T|4|3|H|4|3|F|13|T|4|5|M|2|L|P|P|000010008601| 18662|42148280| 77106100|    |006410|98|  |101|Y|000002000794|Y|2|00000015|0|        |0.5 MI S I86                                      
S|39|000136|5|1|18|2U|4|T|2|3|H|2|3|G|13|B|0|0| |2|P|L|P|EFSR00007**C|  7520|40253652| 80651890|    |      |76|  |000|N|000000000000|N|3|00000007|0|        |5.1 MILES N OF SR 150                             
S|34|006108|3|3|18|3U|3|T|3|2|0|3|0|0|14|0|3|0|0|2|L| |P|            |      |       0|        0|    |      |68|  |029|N|            |N|3|  000037|3|  000000|BET SUNSET DR ON PELICAN ISLAND & B               
S|35|r01000|3|2|18|1U|2|T|2|3|H|2|3|K|13|B|2|5|T|2|L|Q|P|I00040000000|148000|35058411|106814039|    |      |13|  |001|Y|101040314270|Y|1|00000040|0|        |JCT EXIT 140 -- ON-RAMP "G" EASTBOUND (RIO PUERCO 
S|34|W0080A|7|2|18|1R|3|T|3|3|H|3|3|G|14|T|3|5|C|2|P|L|P|00000080--00|  8990|40933110| 75025767|    |      |95|  |041|Y|0080--006670|Y|1|00000080|0|        |MP 8.3, 0.5 mile West of Route Co-655             
S|34|S02120|5|1|18|3U|3|T|3|2|N|3|3|G|14|B|3|5|T|2|L| |P|999999999999|999999|40852335| 74073209|    |      |79|  |003|N|            |N|3|  000017|3|  000000|RIDGE RD BET MOONACHIE AVE & HENRY ST             
S|35|FRM010|5|2|18|3U|2|T|2|3| |0|0| |13| |0|0| |2|L|L|P|US0064000000| 56310|36706511|108120089|    |0FRM01|03|  |045|Y|FHWASAMP0205|Y|2|00000064|0|        |US 64 East of Farmington                          
S|36|006483|3|2|18|4U|2|T|2|3| |0|0| |13| |0|0| |2|L|N|P|000010032101|   372|42151724| 77077450|    |      |98|  |101|Y|000002001615|N|3|00000352|0|        |W OF RT 225                                       
S|39|000141|3|1|18|1U|2|T|1|3|H|2|3|D|03| |0|0| |2|L|L|P|            |      |41166077| 80603478|    |      |86|  |155|Y|000080006780|Y|1|00000080|0|        |3.3 MILES E OF SR 193                             
S|34|006114|1|1|18|5U|1|T|1|2|0|1|0|0|14|0|1|0|0|2|L| |P|            |      |       0|        0|    |      |88|  |025|N|            |N|0|  000000|0|  000000|OLD MILL ROAD BET OCEAN AVE AND WARREN AVE        
S|35|r01000|7|2|18|1U|2|T|2|3|H|2|3|K|13|B|2|5|T|2|L|Q|P|I00040000000|148000|35058411|106814039|    |      |13|  |001|Y|101040314270|Y|1|00000040|0|        |JCT EXIT 140 -- ON-RAMP "G" EASTBOUND (RIO PUERCO 
S|34|W0080C|7|1|18|1U|4|T|4|3|H|4|3|G|14|T|4|5|C|2|P|L|P|00000080--00| 39000|40905172| 74496436|    |      |95|  |027|N|            |Y|1|00000080|0|        |MP 38.1, Denville Twp., Morris Co.                
S|34|S0295L|5|3|18|1U|4|T|4|3|H|4|3|G|14|T|4|5|C|2|P|L|P|00000295--00| 14400|39807002| 75293455|    |      |09|  |015|N|            |Y|1|00000295|0|        |I-295, MP 15.2, Logan Twp., Gloucester Co.        
S|35|K10100|1|1|18|1R|2|T|2|3| |0|0| |13| |0|0| |2|L|L|P|I00025000000|430860|36584463|104535043|    |00K101|94|  |007|Y|107025642780|Y|1|00000025|0|        |North of NM 445 Maxwell Interchange               
S|36|006680|7|1|18|4U|1|T|1|3|H|1|3|F|13| |0|0| |2|L|P|P|000010033101|   280|42668425| 77064841|    |      |01|  |123|Y|000002002463|N|3|00000364|0|        |N OF RT 14A                                       
S|39|000147|1|2|18|1U|2|T|2|3|H|2|3|F|15| |0|0| |2|P|L|P|            |      |41203122| 81625623|    |000814|91|  |153|N|            |Y|1|00000077|0|        |1.0 MILES S OF SR 176                             
S|34|007128|7|1|18|3U|2|T|2|2|N|2|3|D|01|N|2|0|0|2|L|N|P|            |      |40258123| 74795866|    |      |97|  |005|N|            |N|3|  000038|3|00000000|Bet Rudderow Ave & Maplewood Dr.                  
S|34|007131|7|1|18|3R|2|T|2|2|0|2|0|0|14|0|2|0|0|2|L| |P|00000040--00|  3050|39682415| 75456986|    |      |97|  |033|N|            |N|2|  000040|2|  000000|BET SPORTSMANS RD AND GAME CREEK RD               
S|35|SF1200|5|2|18|3U|3|T|3|3| |0|0| |13| |0|0| |2|V| |P|US0084000000|163222|35649996|105956584|    |00SF12|97|  |049|Y|205110000790|Y|2|00000084|2|00000285|In Santa Fe between Zia Rd. & Siringo             
S|34|W0080C|7|2|18|1U|4|T|4|3|H|4|3|G|14|T|4|5|C|2|P|L|P|00000080--00| 39000|40905172| 74496436|    |      |95|  |027|N|            |Y|1|00000080|0|        |MP 38.1, Denville Twp., Morris Co.                
S|34|S03119|5|1|18|2U|2|T|2|2|0|2|0|0|14|0|2|0|0|2|L| |P|            |      |40753734| 74056608|    |      |95|  |017|N|            |Y|2|  000001|2|  000000|Bet CO 653, County Rd & North St.                 
S|35|SF1600|5|1|18|3U|2|T|2|3| |0|0| |13| |0|0| |2|L| |P|FL5733000000|  1311|35645780|105964960|    |00SF16|97|  |049|N|            |N|0|00000000|0|        |Zia Rd., between Galisteo & Vo-Tech Rd.           
S|36|007100|5|2|18|1R|2|T|2|3|H|2|3|F|13|T|2|5|M|2|L|P|P|000010049511| 58635|44989267| 73457110|    |      |02|  |019|N|            |Y|1|00000087|0|        |0.7 MI N OF EXIT 42                               
S|39|000147|5|2|18|1U|2|T|2|3|H|2|3|F|15| |0|0| |2|P|L|P|            |      |41203122| 81625623|    |000814|91|  |153|N|            |Y|1|00000077|0|        |1.0 MILES S OF SR 176                             
S|34|007142|1|2|18|3U|2|T|2|2|0|2|0|0|14|0|2|0|0|2|L| |P|            |      |       0|        0|    |      |99|  |015|N|            |N|3|  000042|3|  000000|BET SAYBROOK AVE AND LINDALE AVE                  
S|35|K10300|1|2|18|3R|2|T|2|3| |0|0| |13| |0|0| |2|W| |P|US0087000000|   500|36391468|103046425|    |      |94|  |059|N|            |Y|2|00000087|0|        |TEXAS/NEW MEXICO STATE LINE NORTHWEST TO JCT US 56
S|34|W01131|7|2|18|1U|4|T|4|2|0|4|0|0|14|0|4|0|0|2|L| |P|            |      |40910961| 74526810|    |      |95|  |027|Y|I  80 027450|Y|1|  000080|1|  000000|AT CO 666, MT. HOPE RD. OVERPASS                  
S|34|S03119|5|2|18|2U|2|T|2|2|0|2|0|0|14|0|2|0|0|2|L| |P|            |      |40753734| 74056608|    |      |95|  |017|N|            |Y|2|  000001|2|  000000|Bet CO 653, County Rd & North St.                 
S|35|TATUM1|5|1|18|4R|1|T|1|3|N|1|3|F|13| |0|0| |2|Q|L|P|US0380000000|233720|33257000|103213293|    |      |09|  |025|N|            |N|2|00000380|0|        |US 380 East of Tatum, 2 miles East of NM 125      
S|36|007111|5|2|18|1U|2|T|2|3|H|2|3|F|13| |0|0| |2|L|P|P|000010049511| 29739|44735200| 73434827|    |      |60|  |019|Y|000002555510|Y|1|00000087|0|        |0.5 MI N EXIT 39                                  
S|39|000153|1|2|18|1U|3|T|3|3|H|3|3|D|03| |0|0| |2|P|L|P|            |      |40083672| 83137816|    |000F05|93|  |049|N|            |Y|1|00000270|0|        |AT DUBLIN CORP 1.0 MI S OF US 33                  
S|34|007142|5|2|18|3U|2|T|2|2|0|2|0|0|14|0|2|0|0|2|L| |P|            |      |       0|        0|    |      |99|  |015|N|            |N|3|  000042|3|  000000|BET SAYBROOK AVE AND LINDALE AVE                  
S|35|K10500|1|1|18|6R|1|T|1|3| |0|0| |13| |0|0| |2|L|L|P|NM0445000000|  1500|36558315|104541949|    |00K105|94|  |007|N|            |N|3|00000445|0|        |North of I-25, North of Maxwell                   
S|34|W01132|7|1|18|1U|4|T|4|2|0|4|0|0|14|0|4|0|0|2|L| |P|            |      |40911000| 74548000|    |      |95|  |027|N|            |Y|1|  000080|1|  000000|AT CO 661, MT. HOPE AVE. OVERPASS                 
S|34|S04114|5|2|18|3U|3|T|3|2|N|3|3|G|14|B|3|5|T|2|L| |P|999999999999|999999|40502381| 74300638|    |      |95|  |023|N|            |Y|2|  000001|2|  000000|SOUTH OF COLLEGE FARM RD                          
S|35|TUL010|1|2|18|3R|2|T|2|3|H|2|3|K|13|T|2|5|T|2|Q|L|P|US0070000000|231650|33093000|105963660|    |0TUL01|03|  |035|Y|235021100260|Y|2|00000070|0|        |East of Tularosa                                  
S|36|007183|1|1|18|3R|1|T|1|3|H|1|3|F|13| |0|0| |2|L|P|P|000010003208| 40923|44974150| 73532370|    |      |05|  |019|N|            |Y|2|00000011|0|        |BTWN END RT 22 OLAP MOOERS & MALL ENTRANCE        
S|36|007231|3|1|18|4R|1|T|1|3|H|1|3|F|13| |0|0| |2|L|P|P|000010026506| 11473|44233137| 74414722|    |      |60|  |033|Y|000001000356|N|3|00000003|3|00000030|2.6 MI E W JCT RTS 3 & 30                         
S|39|000153|5|1|18|1U|3|T|3|3|H|3|3|D|03| |0|0| |2|P|L|P|            |      |40083672| 83137816|    |000F05|93|  |049|N|            |Y|1|00000270|0|        |AT DUBLIN CORP 1.0 MI S OF US 33                  
S|34|008102|7|2|18|3U|2|T|2|2|0|2|0|0|14|0|2|0|0|2|L| |P|            |      |       0|        0|    |      |47|  |001|N|            |Y|2|  000040|2|  000322|BLACK HORSE PIKE BET DELANCY AVE & NOAH'S RD      
S|35|K10500|5|1|18|6R|1|T|1|3| |0|0| |13| |0|0| |2|L|L|P|NM0445000000|  1500|36558315|104541949|    |00K105|94|  |007|N|            |N|3|00000445|0|        |North of I-25, North of Maxwell                   
S|34|W01132|7|3|18|1U|4|T|4|2|0|4|0|0|14|0|4|0|0|2|L| |P|            |      |40911000| 74548000|    |      |95|  |027|N|            |Y|1|  000080|1|  000000|AT CO 661, MT. HOPE AVE. OVERPASS                 
S|34|S04114|5|3|18|3U|3|T|3|2|N|3|3|G|14|B|3|5|T|2|L| |P|999999999999|999999|40502381| 74300638|    |      |95|  |023|N|            |Y|2|  000001|2|  000000|SOUTH OF COLLEGE FARM RD                          
S|35|TUL010|5|2|18|3R|2|T|2|3|H|2|3|K|13|T|2|5|T|2|Q|L|P|US0070000000|231650|33093000|105963660|    |0TUL01|03|  |035|Y|235021100260|Y|2|00000070|0|        |East of Tularosa                                  
S|36|007280|1|1|18|3U|2|T|2|3|H|2|3|F|15| |0|0| |2|L|P|P|000010003207| 26857|44848691| 74297894|    |      |04|  |033|Y|000002000636|Y|2|00000011|2|00000030|0.01 MI East of Ft. Covington St.                 
S|39|000153|5|2|18|1U|3|T|3|3|H|3|3|D|03| |0|0| |2|P|L|P|            |      |40083672| 83137816|    |000F05|93|  |049|N|            |Y|1|00000270|0|        |AT DUBLIN CORP 1.0 MI S OF US 33                  
S|34|008110|3|2|18|3U|2|T|2|2|0|2|0|0|14|0|2|0|0|2|L| |P|            |      |       0|        0|    |      |49|  |001|N|            |Y|2|  000030|2|  000000|ABSECON BLVD APPROX 0.45 MILE EAST OF DELILAH RD  
S|35|LC0200|1|1|18|3U|2|T|2|3| |0|0| |13| |0|0| |2|L| |P|FL4537000000|  2300|32310273|106781600|    |00LC02|97|  |013|N|            |N|0|00000000|0|        |Alameda, between Las Cruces Ave. & Organ Ave.     
S|34|W01133|7|1|18|1U|5|T|5|2|0|5|0|0|14|0|5|0|0|2|L| |P|            |      |40878000| 74468000|    |      |95|  |027|Y|I  80 004006|Y|1|  000080|1|  000000|At Fox Hill Rd. Overpass                          
S|34|S07143|5|2|18|3U|2|T|2|2|H|2|2|Z|13|T|2|1|Z|2|Z|Z|P|  00000045__|      |39785995| 75179264|    |      |02|  |015|N|            |N|2|00000045|0|        |BET MADISON AVE& ADAM AVE                         
S|36|000180|1|1|18|1U|3|T|3|3|H|3|3|F|15| |0|0| |2|L|P|P|000010049501| 12310|40892460| 73884710|    |      |02|  |005|N|            |Y|1|00000087|0|        |0.3 MI S OF VAN CORTLAND PARK S                   
S|36|007300|5|1|18|1R|2|T|2|3|H|2|3|F|13|T|2|5|M|2|L|N|P|000010048505| 50543|44089534| 75914637|    |      |00|  |045|Y|000001014671|Y|1|00000081|0|        |6.8 MI N OF EXIT 48 ACC RT 342                    
S|39|000155|7|3|18|1R|3|T|3|3|H|3|3|D|03| |0|0| |2|P|L|P|            |      |39960731| 83330210|    |      |94|  |097|N|            |Y|1|00000070|0|        |0.67 MILES E OF SR 29                             
S|36|000280|5|2|18|3U|2|T|2|3|H|2|3|F|13|T|2|5|M|2|L|P|P|000025635501|   697|40725490| 73948800|    |      |03|  |047|N|            |Y|0|00004955|0|        |BTWN NORMAN AVE & DRIGGS AVE                      
S|35|LC0700|5|2|18|3U|2|T|2|3| |0|0| |13| |0|0| |2|L| |P|FL4532000000|   900|32301356|106737184|    |00LC07|97|  |013|Y|FHWASAMP0120|N|0|00000000|0|        |Telshor, between Missouri & Hillrise Dr.          
S|39|000158|5|4|18|1U|4|T|4|3|H|4|3| |01| |0|0| |2|P|L|P|            |      |41655382| 83555778|    |      |96|  |095|N|            |Y|1|00000075|0|        |AT COLLINWOOD BLVD                                
S|39|000159|1|1|18|1R|3|T|3|3|H|3|3|D|03| |0|0| |2|P|L|P|            |      |40894617| 82180345|    |      |97|  |005|Y|000071010670|Y|1|00000071|0|        |4.9 MI N OF US250                                 
S|34|008120|5|1|18|3U|2|T|2|2|0|2|0|0|14|0|2|0|0|2|L| |P|00000055--00| 36870|39549283| 75058438|    |      |93|  |011|Y|0055--036860|N|3|  000055|3|  000000|2.8 MI SOUTH OF US 40                             
S|35|LC0800|1|2|18|3U|2|T|2|3|H|2|3|F|15| |0|0| |2|Q|L|P|US0070000000|144000|32304451|106845173|    |00LC08|97|00|013|Y|213018102368|Y|2|00000070|0|        |In Las Cruces between I-10 Wes                    
S|39|000159|1|3|18|1R|3|T|3|3|H|3|3|D|03| |0|0| |2|P|L|P|            |      |40894617| 82180345|    |      |97|  |005|Y|000071010670|Y|1|00000071|0|        |4.9 MI N OF US250                                 
S|34|011027|7|2|18|1R|3| |3|0| |0|0| |13| |0|0| |2|P| |P|00000080--00|  8990|40933100| 75025760|    |      |90|  |041|Y|0080--008990|Y|1|      80|1|        |east of interchange 7                             
S|35|LC1000|5|1|18|4R|1|T|1|3| |0|0| |13| |0|0| |2|L|L|P|NM0028000000| 26000|32244250|106767950|    |00LC10|97|  |013|N|            |N|3|00000028|0|        |North of Carver Rd. & South of NM 373             
S|39|000169|1|1|18|4U|1|T|1|3|H|1|3|F|15| |0|0| |2|P|L|P|            |      |39921178| 83771411|    |      |02|  |023|Y|00004101490A|N|3|00000041|0|        |200 FT. W. BURNETT RD.                            
S|34|011028|7|2|18|1R|3| |3|0| |0|0| |13| |0|0| |2|P| |P|00000080--00| 33150|40907200| 74602100|    |      |90|  |027|N|            |Y|1|      80|1|        |east of rest area                                 
S|35|LC1200|1|1|18|6R|1|T|1|3| |0|0| |13| |0|0| |2|L| |P|FR1037000000| 12100|32286030|106736430|    |00LC12|97|  |013|N|            |N|0|00000000|0|        |Las Cruces Frontage Rd., between NM 101 & Missionb
S|36|007351|5|1|18|4R|1|T|1|3| |0|0| |13| |0|0| |2|L|N|P|000010004806| 67512|44298470| 75963994|    |      |97|  |045|N|            |N|3|00000012|0|        |0.5 MI E OF 81I                                   
S|34|011029|7|1|18|1U|4| |4|0| |0|0| |13| |0|0| |2|P| |P|00000080--00| 39000|40905170| 74496430|    |      |90|  |027|Y|0080--038980|Y|1|      80|1|        |east of MT Hope rd overpass                       
S|35|LOV010|1|1|18|4R|1|T|1|3|H|1|3|F|13| |0|0| |2|Q|L|P|US0082000000|161800|32944037|103513420|    |0LOV01|03|  |025|N|            |N|2|00000082|0|        |US 82 West of Lovington                           
S|39|000501|1|1|18|3R|2|T|2|3|H|2|3|D|05| |0|0| |2|L|L|P|            |      |40712317| 83172500|    |000835|87|  |175|Y|000023000200|Y|2|00000023|0|        |0.9 MILES N OF MAR CO LINE                        
S|34|011029|7|3|18|1U|4| |4|0| |0|0| |13| |0|0| |2|P| |P|00000080--00| 39000|40905170| 74496430|    |      |90|  |027|Y|0080--038980|Y|1|      80|1|        |east of MT Hope rd overpass                       
S|36|007481|7|1|18|5R|1|T|1|3|H|1|3|F|13| |0|0| |2|L|P|P|000010012202|  7849|43802255| 75760090|    |      |01|  |049|N|            |N|3|00000177|0|        |3.1 MI E OF COUNTY RT 194                         
S|34|W01133|7|3|18|1U|5|T|5|2|0|5|0|0|14|0|5|0|0|2|L| |P|            |      |40878000| 74468000|    |      |95|  |027|Y|I  80 004006|Y|1|  000080|1|  000000|At Fox Hill Rd. Overpass                          
S|34|011051|3|1|18|3U|2| |2|0| |0|0| |13| |0|0| |2|P| |P|00000046--00| 25500|40856170| 74771880|    |      |90|  |027|Y|           0|N|2|      46|2|        |Bet Harris lane and Wolfe  road                   
S|36|007500|7|1|18|4R|1|T|1|3| |0|0| |13| |0|0| |2|L|N|P|000010026505| 63579|44261577| 74744691|    |      |04|  |089|Y|000004897601|N|3|00000003|0|        |BTWN TOOLEY RD CRANBERRY LK & RT 56 SEVEY         
S|34|W01145|7|1|18|3U|2|T|2|2|N|2|3|G|14|N|2|0|0|2|L| |P|            |      |40826149| 74423257|    |      |98|  |027|N|            |Y|3|  000010|3|  000000|Bet RT511 & Jefferson Rd                          
